Class,Financial Distress,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
0,0.28,1.2459,22.803,80.612,75.506,23.589,16.182,90.825,302,1.1762,19.448,81.991,9.5662,19.388,4.1579,5.4467,31.241,2.5831,34.587,32.657,52.556,92.091,5.8584,37.776,65.809,1426.7,11.96,4.666,25.877,14.804,59.771,11.515,7.916,81.636,4.1514,66.095,27.812,76.357,45.806,61.312,12.888,3.8945,-84.591,1.5043,1.7692,83.466,28.287,4.1579,1213,3.3943,62.224,11.679,34.303,28.523,546.79,-44.163,18.188,44.963,0,0,72.498,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,9,12.168,1,8
0,1.7371,1.325,28.405,73.481,99.284,2.544,1.884,93.946,2.861,1.0711,53.807,76.805,29.683,26.519,2.7709,3.8794,25.623,3.3863,59.802,86.325,10.317,1.2927,6.0135,36.884,57.965,1478.2,11.776,5.2698,-16.829,15.516,54.456,12.384,54.849,78.884,5.3652,92.799,36.984,5.851,60.234,93.619,1.651,3.7439,36.055,1.6062,1.7205,71.043,38.657,2.7709,1380,2.1858,63.116,11.769,29.072,3.662,525.05,17.708,18.505,65.427,0,0,53.844,5.1442,9.9099,2.0408,-14.903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4,33,54.806,39.8,38.377,17.167,16,5.6,9,0.28,2,9
0,2.0384,1.3085,15.078,70.906,57.992,16.934,197,1.0991,0.26,51.824,17.814,83.555,5.845,29.094,2.4371,1.8257,29.201,3.6913,34.176,49.959,53.522,69.406,6.5225,38.047,63.855,1470.3,12.404,2.9438,87.388,70.505,70.185,9.6407,1.2102,90.056,5.9582,197.18,18.045,24.233,58.933,94.547,88.911,1.9932,-5.331,3.2723,1.6958,6.771,21.265,3.1955,2837.1,2.1948,61.953,11.859,31.265,22.064,563.25,-26.726,97.332,91.252,0,0,19.526,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4,31,59.806,44.53,42.822,15.5,14,2.1,9,1.7371,3,10
0,2.336,1.1247,97.798,81.099,52.956,12.122,99.154,88.028,18.468,51.744,12.276,89.402,4.75,18.901,4.2909,1.8008,22.891,4.0502,1.793,48.192,22.557,59.233,8.6147,29.384,79.486,1623.9,12.936,5.3407,70.283,16.133,6.997,8.1169,1.3213,98.011,5.7355,199.91,10.939,85.356,33.858,55.494,61.471,2.8018,1.045,3.0747,1.591,52.461,12.059,5.6119,3138.4,4.2055,70.616,12.301,23.975,1.556,839.05,49.654,9.233,1.773,0,0,89.425,6.7298,11.801,-1.823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,9,2.0384,4,11
0,1.2021,1.0726,1.015,78.396,74.923,13.637,562,76.698,13.548,46.985,14.687,83.055,4.192,21.604,3.6289,2.479,18.202,6.2383,48.114,43.419,62.135,90.209,8.1469,22.648,77.435,1614.4,12.893,13.332,-42.161,96.172,59.391,10.652,79.269,98.773,8.0649,145.22,12.221,44.517,64.218,35.517,91.965,3.4681,-58.624,2.3491,1.1037,26.014,12.948,3.6289,3436,3.5843,77.352,12.605,19.153,16.969,1154.7,-29.398,929,43.299,0,0,22.499,-75.348,-23.637,-30.266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,9,2.336,5,12
0,2.0875,1.074,96.199,76.829,76.568,10.579,56.086,6.783,12.564,41.517,12.112,81.383,21.322,23.171,3.3158,9.3788,13.816,6.4288,10.652,64.796,14.058,94.084,6.6431,18.572,75.775,954.76,13.115,13.652,24.803,10.547,51.398,43.008,67.127,98.627,7.895,38.384,11.821,4.552,13.912,27.544,11.526,3.3045,1.828,2.0103,83.462,24.205,12.521,4.4958,2299.7,3.2703,81.428,12.848,14.669,1.422,1361.9,83.748,96.983,56.417,0,0,22.146,54.619,-25.748,-39.328,-16.532,57.368,23.905,11.9,9979.2,51.714,10.8,-17.109,2,28,84.66,73.2,63.88,16,12,1.2,9,1.2021,6,13
0,3.0364,1.0978,1.414,75.989,1.3114,18.699,73.242,59.607,10.783,58.891,15.725,82.183,3.041,24.011,3.1647,7.9811,14.259,5.3706,18.575,46.889,24.813,1.5957,10.918,17.592,74.859,1877.2,13.406,17.905,33.757,11.301,44.621,45.926,34.026,98.513,6.517,45.107,17.206,47.065,14.164,1.2909,12.012,5.4616,96.611,1.999,1.1772,30.503,18.609,3.1647,3187.5,3.1177,82.408,13.677,1.532,2.307,2107.6,32.572,20.122,39.392,-11.903,-9.077,1.522,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,9,2.0875,7,14
0,3.4579,1.3774,17.552,71.594,1.4855,20.978,18.946,27.502,11.816,6.179,20.852,69.152,7.6977,28.406,2.5204,11.605,14.122,4.0292,31.191,18.345,62.127,2.1482,5.7655,19.722,50.205,2555.9,13.498,7.8406,9.692,21.389,13.808,21.843,92.949,70.125,5.0191,31.021,25.382,75.297,20.997,24.256,25.765,5.2296,36.157,1.1025,68.122,66.698,24.516,3.0697,4136.4,1.7674,80.278,13.894,16.849,29.297,2112.5,1.531,29.597,1.3529,0,0,68.855,3.0621,3.9554,-53.449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,9,3.0364,8,15
0,3.4626,9.746,89.762,81.355,87.058,11.802,-20.485,899,10.311,48.143,11.396,78.595,5.5264,18.645,4.3634,17.725,13.557,4.4113,62.421,24.531,77.404,1.1077,5.2982,199,80.643,2723.6,14.232,-42.499,1.0837,71.161,72.498,8.7683,83.275,99.125,5.5073,20.31,11.421,38.166,717,22.115,16.432,4.6693,65.613,1.1347,54.628,-10.987,11.033,5.9507,5657.3,4.3252,801,14.094,14.631,17.325,2968,31.765,15.808,32.885,35.574,40.862,70.476,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,9,3.4579,9,16
0,4.6043,98.107,15.312,71.671,1.3282,18.217,-13.399,17.491,11.529,54.053,21.499,69.435,9.0557,28.329,2.53,17.08,13.716,5.7645,34.068,15.146,48.136,1.9128,5.1223,16.579,70.774,2466.2,14.292,-99.12,61.614,89.675,12.379,10.266,93.207,98.749,6.9101,21.077,22.053,31.655,25.651,6.196,25.929,4.6884,81.101,1.0926,59.055,-473,21.365,3.0251,4562.6,2.4983,83.421,14.576,14.461,22.019,4963.2,28.851,1.922,67.523,0,0,54.998,-32.511,-71.099,-30.659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,9,3.4626,10,17
0,5.611,1.1829,1.336,74.402,1.509,154,11.356,221,88.536,52.193,20.662,73.438,10.341,25.598,2.9065,23.025,10.205,5.3334,15.617,98.685,25.155,2.0549,5.9371,14.407,62.082,2977.2,14.617,13.288,38.359,1.232,1.372,7.939,90.918,83.441,6.2311,15.635,18.193,4.813,10.349,57.202,25.417,5.8951,2.072,1.1971,52.564,44.362,17.957,3.0427,5704.3,2.4252,85.593,15.028,10.761,21.741,6807.1,93.875,24.218,35.628,-15.944,-10.566,46.878,3.2148,1.5719,7.1562,-45.408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,9,4.6043,11,18
0,5.4592,1.1993,14.248,66.331,1.3798,16.894,11.017,44.681,10.327,42.319,2.815,66.287,8.186,33.669,1.9701,5.6993,12.244,5.2808,48.514,14.957,87.777,2.0815,4.3841,16.365,55.269,2840,14.505,12.524,-10.552,11.062,24.695,2.6109,17.898,83.323,6.3142,63.166,21.495,32.855,35.161,-18.214,31.472,4.0981,-4.608,1.0698,45.273,32.723,2.148,2.1106,6711,1.6416,83.635,14.827,1.322,2.258,5789.9,-23.583,21.852,10.755,-16.686,-12.094,50.773,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,9,5.611,12,19
0,10.023,89.799,15.568,60.774,56.528,13.666,-61.304,52.321,27.541,39.689,42.503,53.968,26.807,39.226,1.5493,3.8915,24.176,2.0862,73.991,90.183,12.312,1.0474,1.2723,27.614,60.098,466.8,12.254,-9.221,40.741,6.756,31.444,120.79,55.626,98.888,2.8821,92.51,28.847,17.223,13.089,-98.756,44.429,1.4411,-76.714,8.829,35.041,-15.628,25.617,1.5493,1176.2,1.5321,72.386,11.684,31.455,1.561,446.04,-39.887,19.614,37.528,-91.191,-16.132,41.752,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,14,12.744,1,8
0,87.443,92.326,18.341,58.408,72.211,17.979,-44.051,41.236,254,44.098,35.426,52.996,15.665,41.592,1.4043,62.504,24.898,2.1107,24.383,15.894,42.479,1.3626,1.6206,1.933,57.401,518.91,12.196,-16.393,-56.435,10.063,2.367,8.2134,32.779,98.277,2.6165,5.7596,34.609,24.195,33.767,20.534,44.558,1.7362,11.164,93.344,41.163,-10.591,31.402,1.4043,1176.7,1.3801,8.067,11.871,32.459,13.959,507.13,5.287,27.598,-53.683,-54.129,-7.496,66.125,5.1442,9.9099,2.0408,-14.903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4,33,54.806,39.8,38.377,17.167,16,5.6,14,10.023,2,9
0,19.741,1.297,16.201,56.616,81.034,18.684,12.345,59.184,19.993,37.344,31.992,53.909,11.506,43.384,1.305,77.136,23.057,3.0116,43.683,20.039,1.051,1.5032,1.9734,15.751,41.564,442.83,12.162,6.5641,-33.897,15.052,24.599,55.255,30.357,73.414,3.5746,4.6671,30.053,34.695,53.907,84.148,41.064,1.8678,-14.662,1.0565,39.454,28.455,28.616,1.305,1185.8,95.805,84.249,11.951,30.474,12.764,520.28,-79.112,2.267,-10.966,-94.235,-11.629,14.653,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4,31,59.806,44.53,42.822,15.5,14,2.1,14,87.443,3,10
0,18.177,1.6365,71.461,52.704,95.313,98.249,23.835,62.571,74.975,15.109,71.966,61.283,4.5914,47.296,1.1143,6.7783,10.308,3.526,44.026,22.451,11.757,1.5553,2.724,12.964,37.448,196.03,12.165,3.9989,36.115,15.256,23.432,4.2769,24.584,71.054,4.0512,53.111,11.661,32.255,46.191,18.045,3.499,2.0152,-55.733,1.3517,20.423,50.395,13.559,1.1143,1297.4,79.178,87.036,12.117,16.667,12.356,606.03,-38.631,23.527,-14.484,-79.158,-83.051,21.161,6.7298,11.801,-1.823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,14,19.741,4,11
0,14.576,1.4078,54.991,60.389,97.937,62.942,18.934,6.117,56.149,13.883,56.174,65.362,4.6729,39.611,1.5245,5.0997,64.268,2.8364,43.451,13.753,93.588,1.4984,3.1504,99.947,46.428,177.94,12.331,5.1725,1.796,13.961,284,4.1002,28.998,76.881,3.1513,70.592,84.133,35.245,44.366,21.208,31.087,2.4724,-92.261,1.2742,17.689,478,91.062,1.5245,1281.8,1.1721,90.005,12.31,11.337,97.885,746.93,-48.361,31.078,48.044,-79.069,-80.735,17.603,-75.348,-23.637,-30.266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,14,18.177,5,12
0,13.211,1.4668,43.486,62.014,93.775,49.776,21.968,81.309,46.373,11.448,44.445,69.026,3.9581,37.986,1.6326,4.0676,53.081,2.8913,10.056,13.411,2.137,1.3586,3.3646,97.173,47.057,142.61,12.344,4.2686,13.496,14.957,38.262,20.277,40.802,75.882,3.2025,88.503,63,39.375,10.724,-29.576,27.871,2.4687,-19.854,1.3629,15.603,57.833,70.123,1.6326,1245.8,1.2388,90.283,12.28,11.133,91.124,668.56,-11.021,29.282,-91.371,-32.365,-34.514,88.727,54.619,-25.748,-39.328,-16.532,57.368,23.905,11.9,9979.2,51.714,10.8,-17.109,2,28,84.66,73.2,63.88,16,12,1.2,14,14.576,6,13
0,62.271,1.4526,35.567,65.205,95.128,35.139,22.872,95.014,37.388,10.222,37.309,73.402,2.4957,34.795,1.874,3.1266,36.939,3.8245,78.685,14.801,15.572,1.296,4.347,10.686,5.053,125.94,12.421,4.1592,79.741,14.674,48.011,4.0562,5.047,77.495,4.2821,115.14,48.454,42.174,82.715,95.324,21.884,2.7339,-1.169,1.59,16.252,65.733,54.546,1.874,1232.1,1.4522,89.314,12.371,93.886,10.166,689.46,-62.078,22.215,-1.522,16.702,17.557,7.014,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,14,13.211,7,14
0,34.757,1.3698,60.107,70.434,83.469,2.187,20.894,79.945,72.011,2.033,15.841,77.389,73.624,29.566,2.3822,3.3641,26.201,2.6915,15.208,35.587,26.918,1.0786,4.4303,87.436,56.495,23.629,12.525,3.9949,11.015,13.938,45.165,11.045,5.411,80.211,2.9493,107.01,77.668,47.143,18.219,-25.908,18.841,2.8231,-81.239,1.5693,31.903,70.668,85.338,2.3822,1162.3,1.9108,91.256,12.344,66.982,72.982,677.55,-68.405,28.301,-44.226,-5.084,-60.909,0,3.0621,3.9554,-53.449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,14,62.271,8,15
0,-2.228,1.3605,21.734,71.465,73.353,23.946,20.507,86.869,29.629,76.164,87.401,77.396,54.345,28.535,2.5044,1.7783,32.646,2.5583,25.897,60.071,45.521,94.775,4.12,89.215,5.689,8.6429,12.537,3.577,11.614,14.575,49.419,12.8,67.373,79.605,2.8089,202.45,28.081,51.079,35.305,-111,17.804,2.5706,-63.422,1.6028,12.207,71.865,30.411,2.5044,1134.8,1.9937,91.079,12.227,69.312,65.441,632.18,-46.436,26.114,-44.054,-27.553,-37.563,0,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,14,34.757,9,16
1,-63.107,1.4748,-3.329,78.378,76.461,-63.841,26.524,1.1163,-43.539,-15.396,-54.918,82.388,-15.063,21.622,3.6249,28.094,-83.495,4.2991,32.565,5.543,58.294,92.806,5.3369,65.921,55.864,-135.06,12.557,2.8827,20.164,22.514,62.361,9.7874,81.559,71.275,4.6025,12.814,-40.407,1.0412,4.259,63.396,14.327,3.5362,-16.626,1.5092,-23.236,1.2267,-42.474,3.6249,877.2,2.5836,93.408,12.288,31.814,50.404,693.73,-1,16.613,-17.907,-27.734,-36.272,0,-32.511,-71.099,-30.659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,14,-2.228,10,17
0,2.5901,1.8765,30.004,47.631,1.1985,38.958,37.046,1.3614,29.751,57.293,37.138,79.313,54.264,52.369,90.953,3.447,3.863,2.7249,73.132,71.188,17.302,1.2716,4.9558,50.508,42.267,2166.9,12.979,2.7223,27.817,53.641,57.541,10.705,57.056,88.738,5.5056,104.44,37.829,10.243,72.516,72.828,2.035,1.9258,98.797,2.5734,1.4744,7.074,62.991,91.041,3782.1,8.071,49.492,12.988,40.247,50.937,1259.4,47.073,18.318,14.143,-91.202,-90.433,2.258,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,29,2.6821,1,9
0,3.6393,2.1656,32.878,41.747,1.0542,4.285,42.657,1.3749,31.186,5.644,40.888,79.255,42.315,58.253,71.666,3.8345,40.646,2.1764,38.578,96.055,10.541,1.3302,5.2244,51.975,36.597,2082.7,13.071,2.4714,96.385,51.502,50.318,8.7851,47.729,87.663,4.5318,93.884,41.484,88.411,36.593,14.611,20.179,1.8098,20.141,2.8868,1.6293,73.228,78.754,71.725,3690.1,62.825,48.025,13.124,42.512,54.794,1427,91.492,23.263,87.196,-78.237,-74.212,22.647,3.0621,3.9554,-53.449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,29,2.5901,2,10
0,6.9669,1.872,32.008,45.982,9.526,42.359,37.639,1.1046,33.601,59.255,4.148,808,34.009,54.018,85.124,2.3262,44.467,2.0675,48.974,13.075,11.347,1.179,5.2963,52.084,43.162,2808.3,13.397,2.5309,38.505,28.207,47.674,12.379,50.046,93.866,4.3148,154.76,39.614,52.218,5.141,25.152,17.986,1.7635,34.842,3.1933,1.7796,69.679,6.961,85.179,4739.3,79.902,47.916,13.348,46.116,49.616,1791,14.836,22.078,23.453,-14.543,-15.267,22.648,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,29,3.6393,3,11
0,6.1423,2.2011,40.842,41.672,1.0211,55.551,39.483,1.095,39.998,70.021,49.156,78.923,14.022,58.328,71.443,2.4987,54.403,1.2848,17.228,38.799,43.681,1.2938,4.8978,62.043,3.944,5788.6,13.877,2.5862,61.541,22.316,43.185,5.5147,42.293,94.645,3.3848,144.08,51.749,38.259,16.872,73.156,20.848,1.7506,1.0612,2.7978,1.959,67.691,98.009,7.147,8266.9,67.617,37.957,13.897,55.638,63.352,3083.5,34.667,30.167,87.245,-43.049,-42.159,22.636,-32.511,-71.099,-30.659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,29,6.9669,4,12
0,2.0831,1.7182,33.987,48.525,95.766,46.711,34.026,1.1524,3.549,66.026,37.353,814,14.564,51.475,94.267,1.8539,48.776,1.7605,11.098,3.349,23.425,1.1765,5.2743,54.845,47.374,5588.8,14.208,2.8145,39.226,115,54.595,5.1021,57.008,9.763,3.8989,194.18,41.753,22.342,11.588,30.577,18.157,1.8604,15.859,2.835,1.8718,66.101,70.041,94.295,8464.6,92.033,45.155,14.164,50.138,52.523,3769.4,73.468,24.563,21.256,-16.352,-17.075,23.921,3.2148,1.5719,7.1562,-45.408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,29,6.1423,5,13
0,1.3198,1.5402,25.999,55.628,76.054,37.538,29.444,1.1466,34.185,58.593,29.038,83.953,9.2696,44.372,1.2537,1.2376,49.357,1.6763,10.457,53.246,19.184,90.591,4.9243,55.956,54.509,1865.1,14.582,2.583,4.542,11.196,62.498,2.3238,82.176,97.987,3.806,290.88,30.968,25.232,1.375,15.487,15.445,1.714,11.241,2.8729,1.6834,66.358,46.737,1.2681,3183.1,1.2285,44.044,14.308,51.056,42.557,4307.3,53.212,19.983,23.695,-29.738,-39.101,22.651,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,29,2.0831,6,14
0,70.519,1.2231,90.554,77.458,1.2547,15.023,15.977,54.997,72.172,40.171,10.285,876,4.2579,22.542,3.4361,7.5526,11.974,3.0866,52.554,28.121,73.376,1.4323,17.755,14.095,71.622,1153.1,13.039,7.853,75.004,58.356,3.939,5.5812,31.394,92.466,3.593,47.665,10.337,25.887,41.886,2.423,70.666,5.566,56.822,3.19,1.2814,70.877,11.691,3.4361,2870.5,3.1773,85.905,13.266,12.521,17.685,596.08,22.125,3.492,-93.558,-29.603,-23.594,225,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4,36,85.437,27.07,26.102,16,16,0.2,18,1.3097,13,43
0,1.0831,1.145,43.369,7.676,1.2952,6.141,10.352,54.023,33.484,18.661,90.813,81.721,2.7127,2.324,3.3029,9.366,47.413,3.6813,69.842,17.478,97.859,1.5849,15.323,7.362,7.137,336.77,12.95,12.512,-85.275,539,38.556,8.8618,29.768,92.978,3.9739,38.437,5.307,23.193,53.923,-55.732,84.528,5.5731,-56.191,2.7494,51.308,44.542,565,3.3029,1804.7,3.0709,92.638,13.208,53.148,95.354,616.35,-39.073,32.593,94.165,0,0,22.501,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,1.896,15.6,24.579,0,36,107.09,31.31,30.194,17,16,0.4,18,70.519,14,44
0,65.695,1.1427,63.926,73.887,87.555,95.805,10.033,6.766,73.012,2.448,12.956,8.036,1.9233,26.113,2.8295,39.869,10.942,2.6122,13.738,56.892,19.535,1.0895,12.387,10.463,70.327,534.44,13.023,8.7267,76.628,35.602,47.583,4.0839,54.346,95.182,2.9175,9.0295,79.549,13.634,15.691,-27.221,70.684,3.3529,58.693,3.6943,90.438,38.422,86.518,2.8797,2183.1,2.6932,89.537,12.891,11.984,91.609,568.92,22.688,30.011,-99.696,-10.351,-11.822,70.651,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,18,1.0831,15,45
0,37.484,1.0444,6.163,78.179,24.556,68.786,15.629,56.044,25.098,28.243,46.294,36.748,19.537,21.821,3.5827,1.7141,28.012,98.608,71.694,14.338,20.376,66.823,39.228,36.396,35.185,385.8,11.961,15.711,1.1734,42.994,19.719,1.9895,80.302,45.006,1.5503,210.02,16.771,1.9703,29.196,98.094,62.598,1.1253,13.967,34.859,98.454,71.625,78.832,3.591,1366,1.6124,63.604,10.557,36.458,89.374,312.44,65.275,15.839,1.4289,-20.326,-82.774,10.678,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,14,2.898,1,10
0,22.515,1.1102,46.162,74.889,29.955,6.255,42.816,76.145,1.541,18.383,448,4.312,5.0207,25.111,2.9823,1.2726,20.881,1.6599,36.778,4.159,94.695,6.947,56.478,27.496,38.838,386.24,12.251,6.9963,33.659,36.051,29.573,1.9252,98.725,51.861,2.2894,282.88,10.706,1.4357,12.278,63.047,53.039,1.1929,11.405,47.345,87.035,17.051,61.641,2.987,2101,1.5467,72.504,11.045,29.298,82.366,435.13,56.992,13.084,13.249,-21.264,-70.987,66.692,5.1442,9.9099,2.0408,-14.903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4,33,54.806,39.8,38.377,17.167,16,5.6,14,37.484,2,11
0,20.619,1.3412,27.472,73.745,39.048,64.383,1.159,90.367,70.355,10.463,45.894,45.557,1.7543,26.255,2.8088,1.4384,16.488,2.1324,28.378,93.986,83.549,85.713,77.153,22.246,33.966,134.78,12.248,3.369,-32.126,39.778,30.695,3.0505,78.607,46.059,2.7425,250.27,60.303,1.5151,72.676,29.935,50.611,1.4872,-40.679,51.876,5.428,44.144,37.253,2.813,1288.1,1.2937,77.754,11.307,31.006,86.867,565.39,-25.533,14.238,-48.835,-25.136,-64.373,47.714,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4,31,59.806,44.53,42.822,15.5,14,2.1,14,22.515,3,12
0,21.668,1.2352,25.069,7.729,38.865,60.613,11.011,78.202,64.501,11.039,36.692,57.826,1.5238,2.271,3.4034,1.6728,15.596,1.6319,73.393,10.235,15.677,6.721,98.251,27.078,46.815,140.87,12.383,3.5297,14.543,30.475,3.661,2.1606,94.198,60.571,2.2379,215.21,43.351,1.3419,18.884,14.007,39.557,1.7114,45.216,57.411,63.373,48.485,32.434,3.4085,1276.2,2.0615,72.922,11.438,28.658,10.524,640.14,22.108,17.367,-10.475,-10.259,-26.395,82.171,6.7298,11.801,-1.823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,14,20.619,4,13
0,37.555,1.3482,39.071,73.051,51.683,81.475,14.586,77.347,75.598,14.498,45.055,56.481,1.7212,26.949,2.7107,1.9961,15.764,1.721,35.529,91.586,84.806,91.505,1.2596,25.273,41.895,187.91,12.228,3.5432,-14.416,31.156,32.404,2.2132,62.698,5.735,2.3031,180.35,69.176,1.1561,68.744,1.381,41.031,1.9178,33.389,65.679,95.223,54.127,53.485,2.7107,1296,1.5546,74.727,11.568,27.261,13.062,733.6,14.306,22.441,-11.227,0,0,14.212,-75.348,-23.637,-30.266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,14,21.668,5,14
0,57.026,1.5772,82.707,65.698,64.634,13.038,20.361,1.0351,12.796,24.111,87.475,55.635,3.1681,34.302,1.9153,2.8035,20.172,2.6723,10.664,63.672,30.233,1.1618,1.5568,26.117,35.273,355.08,12.114,3.1743,-1.073,30.425,36.511,2.8661,5.649,5.369,3.6169,128.41,14.866,88.696,16.499,11.639,41.517,1.8842,88.968,82.622,19.921,59.359,12.589,1.9161,1472.7,1.0283,73.883,11.678,29.706,1.688,807.76,30.788,1.787,-96.738,0,0,14.706,54.619,-25.748,-39.328,-16.532,57.368,23.905,11.9,9979.2,51.714,10.8,-17.109,2,28,84.66,73.2,63.88,16,12,1.2,14,37.555,6,15
0,74.864,1.2411,1.377,63.349,67.902,19.536,12.154,85.829,2.028,37.572,12.513,62.567,5.732,36.651,1.7285,3.3076,2.877,3.3542,10.635,50.192,21.097,1.0853,1.9525,34.178,50.413,627.55,12.174,5.5866,61.486,12.937,43.269,3.6491,63.722,79.579,5.0959,108.84,22.009,35.297,15.663,11.516,34.776,1.8527,76.734,1.0539,39.598,33.163,21.737,1.7291,1670.3,1.3755,65.822,11.787,37.294,23.208,870.95,27.729,13.325,-11.086,-13.713,-20.196,12.571,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,14,57.026,7,16
0,2.1472,1.4048,11.158,72.888,58.827,17.181,2.133,84.052,18.967,41.155,10.979,74.022,6.5927,27.112,2.6884,3.5118,29.206,2.3601,66.004,44.301,12.527,79.472,2.4341,3.328,52.691,760.8,12.577,2.7579,49.619,20.197,44.288,2.4312,75.286,72.291,3.5373,102.51,15.074,74.493,1.122,29.622,24.167,2.1698,21.233,1.1218,46.169,78.674,15.308,2.6893,1848.6,1.9435,6.672,12.046,35.614,19.578,963.11,95.975,1.663,39.774,-22.637,-38.482,17.932,3.0621,3.9554,-53.449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,14,74.864,8,17
